Terakhir,Pembukaan,Tertinggi,Terendah
159480,160470,160660,159360
160620,159850,160810,159030
159580,159580,159580,159580
160460,160710,160780,159610
160620,161100,161100,160410
161380,161280,161300,161190
160750,161000,161300,160620
161130,161310,161310,161300
160460,160590,160770,160160
159250,159050,159440,159020
159060,158570,158790,157570
158830,159230,159600,158500
159150,157980,159560,157980
157780,157600,157970,157600
157660,157860,158120,156180
157480,158000,158350,157390
157460,157760,158260,156680
157460,157760,158550,157140
157210,158080,158080,156970
157190,157960,158560,156600
157770,159600,160160,157510
159520,161280,161280,159180
161520,159330,160900,158900
158620,157940,159600,157770
157240,158000,158540,157230
157820,156850,158120,155450
157760,160470,160690,156180
160360,161000,161700,159970
160880,163320,163390,159950
163470,164110,164690,163270
164420,165220,165230,164020
164870,164380,165040,164240
164820,166650,166800,164370
166600,167150,167250,166480
167040,167700,168210,166310
167770,167220,167850,166800
167240,167420,168340,166650
167530,166800,167650,166160
166940,166390,168120,165990
166060,167540,168000,165740
167990,166240,168320,166180
166070,166120,166150,166070
165240,165160,165550,165160
165640,166300,166300,165720
166950,168080,168170,166800
168630,169130,169370,168520
169280,169030,169470,168780
168660,168740,169200,168730
169040,167640,169460,167100
168270,167440,168050,167440
168340,167160,168430,167160
166890,166540,167380,166410
166000,167310,167310,165420
167730,167250,167380,167250
165480,165860,166210,165120
166150,164770,165950,164770
164550,165650,165990,164380
164810,164700,165830,162570
167370,168610,168680,166200
168790,167280,169380,167000
167480,165540,167710,165540
165490,166400,166400,165370
166260,165620,166210,165620
165980,165450,166670,165450
165860,165770,166380,165490
165910,164800,165670,163580
164490,166790,167100,163760
166650,167530,167600,166460
166950,170140,170280,166100
169700,169050,169850,168950
169580,169830,169920,169440
169560,170720,170720,168990
171660,171010,172230,170800
170820,171000,171410,170590
171300,170420,171700,170420
170400,170120,170450,168400
170030,169430,170210,168640
169240,169710,170600,168500
169440,171630,171680,169160
171960,171490,172190,171450
171090,172520,173120,170840
172720,171960,172900,171770
171650,173980,173980,171630
174220,174640,174640,174520
174950,175030,175050,174940
175130,173500,173500,173500
172790,172580,172580,172580
172320,173060,173110,172250
173400,172180,173100,172180
171430,171000,171380,170690
171330,172490,172490,170630
172950,172200,172770,172200
172420,172160,172820,171850
173030,173320,173490,173320
173030,173370,173410,172760
172540,171590,172960,171420
171320,170770,172650,170370
171410,169010,171800,169010
168220,168280,168310,167430
167410,171130,171130,167430
171410,172230,172510,171490
171750,171440,172450,171440
171050,170910,171440,170900
170770,171200,171200,170700
171090,170610,171620,170610
171200,171170,171670,171170
170050,170840,170850,169860
170830,172660,172850,170840
172510,171500,172830,171500
172280,174110,174110,172100
174330,174910,174910,174050
175150,174940,175070,174600
174470,173670,174440,173660
173600,175000,175000,172990
175800,176950,176950,175360
176880,176160,177100,176160
176320,176240,176420,175810
176300,177670,177670,176230
177350,177800,177800,176680
177860,179220,179220,177660
179410,178350,179480,178350
177730,177220,177990,177190
177270,177790,177930,177310
178050,176600,179100,176330
177110,177680,178220,176750
177760,175260,178020,175070
175060,176280,176420,173760
176380,177260,177270,177260
176210,176210,176210,176210
177550,178530,178530,177230
176770,176910,177130,175970
176900,177600,177850,176800
176840,176630,176640,176630
176770,177480,177480,175380
176980,177100,177450,176600
176910,172870,176750,172870
173060,174220,174230,173050
173180,173600,173600,173580
172870,173310,173350,172720
173750,169670,173820,169670
170260,169640,171240,169640
169080,169040,169330,169040
169290,168910,169800,168770
168460,165860,169000,164620
165350,165540,166200,165070
165980,166720,166730,166520
166650,165990,167100,165920
167240,167490,167540,166390
166980,166580,166960,166220
166960,165990,167270,165800
163740,163840,165310,163500
163990,162000,163900,162000
162010,161400,162140,161160
161630,161780,161780,161140
161610,160020,161570,160020
160370,159380,160460,159200
159940,161280,161560,159120
160960,162200,162370,160730
161970,161580,162410,160500
161710,161280,161710,161010
161290,161020,161480,160300
160970,161080,161570,160900
161290,160470,161410,160320
160600,158930,160570,158510
158740,160000,161500,158310
160370,161340,161760,159200
161050,162110,162750,161000
161970,162290,162580,161310
161790,161340,161340,161340
161500,161490,161490,161410
160800,158370,160390,158330
157600,157400,158190,157400
157710,157170,157200,156980
158250,158390,158440,157610
158010,158000,158690,157840
157040,158120,158370,156990
158910,159600,159600,157630
159120,158620,158970,158580
159160,156780,159410,156780
156490,156930,157470,155720
157520,157740,157950,157530
157930,159920,159980,156760
158860,158210,158210,158090
157840,159230,159380,158700
160890,161850,161920,159800
162130,160380,162400,160380
159720,159710,159830,158970
160350,156260,160040,156190
154970,157370,157370,154840
157750,156700,157160,156300
157400,158350,158350,156770
158750,157490,158730,157100
156600,156550,156930,156000
156450,160320,160330,156550
161480,161830,161830,159860
162220,162980,163070,162200
162570,162260,162760,161500
162700,162430,163000,162150
161840,162120,162640,161010
161810,160820,162240,160820
161270,159410,161280,158850
159550,160800,160800,158300
159010,158990,159390,156650
158660,162260,162720,158190
163280,161970,163970,161650
161520,161930,162270,161290
161220,162300,162790,160900
162050,156000,163000,154550
156260,156270,157260,155180
156340,155390,156900,153040
154860,157470,158250,157470
156880,155820,156800,155730
155730,155900,156940,155150
154810,153820,153820,153440
157630,157570,159110,156840
158840,159190,159410,159190
159160,157370,159080,156820
157450,154690,157900,154690
153620,154140,154140,152850
155680,155540,155830,154240
156060,156300,156310,155550
158360,158610,158960,158610
159510,159420,159440,159240
159370,159530,159530,158630
160400,163670,163670,159600
163860,163790,164000,163260
164470,163570,164560,162940
163420,165120,165220,163130
165340,165920,165920,164830
166170,166500,167050,166170
166340,166300,166570,165300
166400,165450,166690,165400
165960,165830,165870,165830
164140,164130,164380,162690
164300,163440,164860,163440
163190,164240,164240,162510
164210,164170,164560,164090
164060,164210,165310,163200
163880,165320,165330,163810
165030,165200,165300,163700
164870,165080,165680,164120
165910,167330,167480,165000
167950,166000,168010,165000
165900,165480,165970,165470
165950,164900,166170,163620
164250,164530,164640,163650
162850,162080,163320,162040
161230,164650,164700,161300
167000,167760,167950,163870
167750,167040,168280,166200
166930,166060,167000,165900
165220,166180,166450,164430
165790,167010,167010,166500
168480,168780,169080,168440
168550,166500,169290,165780
166230,165250,166510,164630
164230,164800,164940,163380
165000,165780,166000,164610
164670,164810,165230,164200
166690,166120,166800,165210
165550,166000,166340,164130
165910,164630,166020,164000
164250,167690,168100,163740
169370,169840,170170,168510
169920,170810,170810,169490
171090,169880,170600,168070
169810,168640,170240,168640
168330,167600,168400,167310
167140,170870,170870,166600
170300,170550,170950,169540
170880,172300,172300,170520
172110,169860,172460,169860
170990,178990,179040,166900
178700,176790,178940,176790
177360,177360,177560,176810
177510,177850,178070,177130
178490,177400,178600,177300
177000,175870,178190,175000
175710,173610,176000,173360
172450,173360,173510,171880
172680,171840,172840,170700
172630,172360,173700,172360
171590,172000,172490,171500
172300,172500,173300,171840
172330,173270,173440,170640
173900,173140,174970,172610
172930,174400,175150,172820
174640,172200,174800,171320
172280,172800,173830,171330
173790,175870,176130,172450
175680,174510,176110,174290
174710,173820,175110,173400
173780,173170,174770,172500
173100,173720,173990,171570
173180,172700,173410,172440
172630,172900,172900,172100
169980,167300,170620,165830
166420,166690,166820,166440
167800,167690,168000,166990
166370,165280,166430,165280
165410,166300,166440,165350
165950,165400,166030,165400
165520,164370,165780,164210
163040,163890,164340,163240
164730,164520,165610,164520
163920,163480,164540,163380
163100,161990,163900,161990
160750,161430,162010,160780
161610,162250,162780,161860
161940,161080,162410,159780
161190,159660,161860,159450
159970,156890,160430,156600
156580,154940,157950,154790
153990,155930,155930,152500
156290,158490,158860,156130
159420,159900,159900,159260
160470,161200,161280,160580
160890,160880,161000,160190
161190,161560,163500,160830
161560,159640,161700,159640
159440,159640,160340,158970
159560,158740,159590,158600
157460,157140,159280,156560
158430,163650,163950,156580
165990,165470,167180,162800
166420,170750,170820,165850
171280,171330,172070,170570
170980,174200,175230,170540
174090,173060,174190,172000
172790,172210,173180,170300
173070,174890,175260,171870
174700,174480,176290,174160
173530,174700,175330,173450
174550,171400,174920,169990
171340,171130,171840,170400
171080,171080,171080,171080
168550,169010,169350,167530
169570,169120,170000,168160
170220,167540,167980,167540
167830,170460,170460,167440
172470,172500,173600,171900
171980,175530,175530,171400
177380,177750,177750,175770
178170,177920,178310,176130
177780,177900,177900,177900
178750,177700,178950,177700
175890,176680,176680,175480
179090,179300,179300,177420
179840,178570,178570,178570
179030,177150,179700,176870
175530,175700,176120,175490
176420,174050,176600,172660
172870,172430,174140,172320
171100,170670,172010,168250
172420,174190,174190,171600
174620,175200,175200,173300
174670,171780,173550,171780
172270,171700,172360,170890
169960,164500,170680,164500
165150,164620,165780,163880
163510,162610,164740,162610
161190,164320,164380,160870
164600,165930,165930,164100
165170,166600,166600,162750
167550,168360,169350,166730
168180,166580,168330,166580
166730,167610,167880,165620
168130,166710,169100,166590
165970,168500,168500,165760
166960,164560,167680,164560
163450,165700,166500,162620
165190,164260,165470,163760
164030,162930,164470,159960
161470,166100,167810,159660
165600,162780,166080,162760
162040,162080,163940,160940
161550,160400,163380,158500
161630,165000,165000,165000
165060,165380,166540,165370
159250,164640,166180,156240
163750,173730,173730,163630
173920,177320,177320,173090
180550,180800,181200,178280
180660,177880,180780,177600
177640,181470,181890,178180
181210,176850,181910,176850
177850,181630,181630,177580
182350,184300,184300,180900
182680,181780,183530,180810
180990,185240,185240,180600
185640,185810,188130,183000
185440,183930,187000,183500
181420,186890,187370,179280
186990,188630,191160,186400
187370,182860,188420,182860
182600,182580,182950,181410
182850,183060,183790,181140
182670,178720,183960,178310
178840,181790,181790,178670
179410,176850,182930,176850
175980,174840,177250,170730
175410,183300,185310,175310
185830,190900,190930,182460
188870,186860,189500,185840
184890,182370,187440,182370
181890,178650,182850,178550
179120,178480,179430,178200
178240,176900,178730,176160
175550,173490,176520,173050
174020,176060,176420,172380
174880,179510,181350,173300
178130,174400,179560,174130
174000,172250,177900,172010
171020,167910,172000,167810
164880,164750,166610,164260
165620,166050,168180,164000
166340,165990,167230,165160
164190,161930,166060,161680
161900,162300,163180,160700
162830,161710,163490,161060
161340,161420,162060,160280
161500,161970,162250,161700
161660,160980,161850,160980
161200,161000,161940,161000
160130,158850,160650,158850
158680,159800,160160,158660
159670,158430,159650,158240
160090,160810,160880,158330
160210,159280,160500,159280
158980,158230,159220,158230
158900,158630,159280,158360
158520,157400,158560,157080
156190,154820,156500,154200
154880,155000,155520,154310
154120,152700,154260,152660
153020,152910,153310,152270
152870,151370,153280,151030
151230,149040,151500,149030
148230,150220,150220,148000
150230,151150,151400,149880
150990,150410,151220,150410
149970,149990,150500,149610
149600,150350,150350,149070
150050,152470,152500,149850
152010,154720,154720,151470
155290,154720,155850,154440
154600,154010,154750,154000
154150,153600,154570,153520
153860,152300,154160,152300
152930,152600,153120,152200
152560,152500,153340,151500
152380,151720,152620,151310
151500,152810,153300,151130
152860,154370,154390,152640
154210,153610,154880,153440
153810,154420,154420,153130
154330,154500,154990,153720
154650,154290,155390,154200
154170,153470,154630,152500
153200,154130,154450,152000
154240,153570,155060,152970
153590,153670,154110,153240
153630,151940,153850,151840
152280,152120,152120,151950
152660,152640,152750,152610
152320,152710,152710,152190
151530,151050,151300,150700
150880,149900,151330,148870
149220,149150,149150,149150
149560,149640,149700,149630
147980,148980,149180,147300
149040,148930,149490,148930
149340,150350,151130,149020
150660,149210,150270,148480
150110,152400,152410,149520
151660,150840,151690,150840
150290,150150,151280,150130
149120,147320,149480,147230
148090,151470,152070,147100
151490,153500,153900,150620
154010,154250,154700,152750
155670,157290,157660,154310
155600,153870,156870,153730
153080,152860,153600,152660
151670,150710,151280,150520
150300,150150,150630,149500
150860,151330,151800,150280
150320,150370,150830,150170
149830,149400,150530,149400
149450,149330,149950,148900
149230,148630,149730,147750
148530,147760,148750,147320
147170,145680,147600,145270
145490,145500,146200,145400
145290,146180,146720,144440
146740,147600,147600,145970
147340,145760,147550,145750
145850,145970,146270,145390
145770,145690,146230,145200
145180,143790,145760,143030
143220,142910,143910,142880
142810,143340,143650,141300
143890,142330,144000,142070
142380,141870,143030,141200
141600,141600,141600,141600
141980,141320,141560,141320
142610,143600,143600,143600
143480,143770,144690,143750
143790,143220,143970,143220
142750,143040,143040,143040
142620,143350,143350,143080
141590,140640,141930,140640
140400,138770,139360,138770
139600,139800,140420,139430
139260,141330,141330,138550
142460,142000,142770,142000
142150,141370,142260,140490
141220,142950,142980,140380
142930,143000,143570,142610
142690,143160,143260,142430
143410,143450,144500,142950
142820,141890,142980,141680
141600,143230,143230,141590
143720,143250,144050,142880
143070,141530,143440,141530
140930,141070,141570,140770
140870,140170,141100,140100
141530,141510,141530,140830
141340,139780,141380,139780
140050,139510,140870,139510
138820,138410,139180,138180
138470,137770,138470,137700
137470,137360,138200,137050
137360,136160,137600,136160
136460,135780,136560,135660
135990,136400,136880,135520
136190,136430,136450,135170
136480,136280,136650,135960
136340,135120,136700,135000
134760,134580,135380,134380
134830,135480,136000,134500
135230,133560,135580,132490
133150,134400,134400,132700
133960,133310,134290,132530
133380,133900,134590,132330
134070,131400,134660,130770
131840,134200,134200,131840
133300,133980,134170,133980
133230,133040,133150,132360
134450,135230,135230,134180
134100,134170,134560,133860
134650,136770,136770,134500
137020,137190,137620,136700
136810,136510,137100,135920
136040,137500,137600,135670
138690,138610,139250,137140
138570,138260,138550,137800
138400,137540,138450,137390
137370,136900,137400,136570
136850,137270,137720,135550
137140,137480,137650,136890
137340,138340,138400,136420
137850,140960,141090,137580
142260,141560,142390,141370
142110,140570,142070,140570
140560,141380,141380,140310
141310,140340,141220,140290
140520,138980,140670,138980
138240,137350,138420,137350
138000,138840,138840,137370
138680,138800,138950,138500
138820,138580,139000,138150
138550,137950,138670,137650
137860,137640,137750,136590
137040,138090,138500,136250
138550,139400,139400,137950
140360,140190,140760,139180
139730,138450,139920,138360
138430,138890,139200,137310
139210,138060,139420,138050
138250,140250,140380,137200
140830,142450,143110,139800
141530,141400,142840,141000
140540,138510,141510,138510
138850,138760,139860,138330
138730,138680,139660,138230
138500,136670,139010,136280
136600,136400,136930,135260
136230,137210,137210,137210
137290,137780,137780,137780
137750,136940,137640,136450
135770,135770,135770,135770
135220,135070,135200,134450
135290,134950,135320,134770
133680,133690,134180,133130
133830,135650,135820,132950
136840,136370,137260,135530
136540,140790,140790,136010
140310,140070,141350,139730
139910,139520,140810,138400
140980,140520,142320,138290
140280,139050,140920,138710
139730,139070,139800,137820
138270,136860,139250,136860
133710,135140,135920,132750
135640,135680,135680,135550
135020,136030,136030,135070
135710,134020,135870,133680
134210,132790,134360,132590
132220,134100,134180,132110
133800,134120,134120,132830
133830,133360,134910,133310
132440,132670,132810,131900
132470,134420,134620,131750
134330,133600,134580,133420
133510,136680,137050,132850
137120,135800,137260,135800
137110,137920,138240,136470
137670,137280,138390,137130
136950,135640,137400,135510
134570,134690,135220,134360
135330,134670,135370,134400
134420,133350,134840,132500
133390,134790,136320,132570
134640,133910,134900,133900
133890,131290,134110,131290
131540,131830,131910,131200
131610,130900,132000,130900
130780,130720,131520,129570
130850,130940,131250,130500
130660,128750,130860,128750
129670,129780,129790,129630
129600,129680,129740,129420
129430,128940,129420,128940
129020,129350,129450,128850
127240,127820,128980,127180
127900,128170,128200,127930
127560,127580,127960,127380
127190,126870,127520,126660
126670,126840,126980,126350
126970,125380,127240,125340
124510,124260,124700,124260
124450,123900,124960,123900
124890,125390,125640,124410
125560,126020,126020,125470
125730,125610,125800,124890
124920,124000,124740,124000
125150,124710,125250,124690
124630,125230,125430,124360
124830,123710,124940,123300
123710,123710,123790,123400
123600,123570,124190,123480
123540,124090,124330,123500
123950,123070,124070,123070
123180,122300,123400,121150
122690,122890,122890,122290
122720,123250,123280,122300
123380,122960,123760,122880
122970,122600,123160,121800
122660,122740,122740,122400
122450,121800,122540,121800
121490,121280,121600,121250
121480,120050,121550,119900
119750,120280,120800,119300
119620,120050,120650,119100
120070,120580,120960,119980
120340,119540,121100,119530
119720,119430,119950,119000
119370,118630,120300,118630
118520,118380,119050,118000
118340,118180,119180,117470
118170,116820,118310,116580
116840,116380,116920,115870
116040,115980,115980,115980
115800,117400,117420,116270
118300,119260,119260,118220
118770,119370,119860,118800
119550,119440,119600,119440
119160,119070,119450,118410
119150,118320,119160,118150
118170,118220,118220,118000
118800,120090,120100,118670
120810,121320,121320,120840
120680,121200,121380,120240
121330,120520,121740,120520
119850,120620,120620,120400
120960,119920,121300,119500
119580,120330,120330,118930
119860,118580,119870,118530
119480,120730,121180,119050
120740,120140,121160,120080
120630,124170,124240,120420
124550,124420,124620,123670
124200,123940,124500,122850
123820,125450,126200,123800
125580,124670,125690,124370
124550,123640,124810,123070
123410,124020,124510,122690
123990,123950,124280,123210
123970,125740,126480,123200
125720,124770,126150,124290
124750,123390,125110,123390
122930,123200,123760,122850
123320,122260,123600,122240
122330,123020,123270,121770
122890,121950,122960,121800
122080,123280,123350,121510
122850,123700,123820,122200
124400,124150,125210,123410
123930,122040,124470,121100
121620,120760,122040,119690
120830,122370,122420,120100
122060,122490,122620,121300
122480,121700,122820,120930
121220,121040,121480,120110
121190,121170,121850,120540
121330,121330,121330,121330
119780,119560,120000,119210
119380,118400,119180,118400
117570,118240,118240,117700
118780,117950,119180,117940
119260,122410,122680,119120
121430,121410,121680,120820
122770,123330,123590,122520
122740,123620,124620,121750
122880,123530,124000,122870
124270,123060,124650,122710
121990,120420,123350,120150
120040,120200,120380,118920
121000,120500,121080,119460
119690,117590,121060,117590
117460,116750,117720,115920
116860,118100,119180,116830
118270,117860,118750,117730
118010,117000,118130,117000
116840,116680,117120,116400
117130,116620,117390,116110
116170,115280,117070,114860
115350,116010,116010,115140
115310,113950,115460,113910
114230,114400,114400,113360
114820,114260,115000,113840
113860,113640,114580,113600
113520,113390,113710,112400
113630,115960,116000,113040
115970,115750,115980,115100
115900,115120,116060,115120
115280,115550,115700,114500
116160,116850,116900,115460
116110,115070,116480,115050
115220,114640,115230,114400
115230,113580,115300,113260
113510,113080,113850,112270
113290,112230,113330,111990
112510,111290,112770,111130
111330,110310,111870,110200
110450,110970,111290,110110
111030,111070,111070,110940
110420,109840,109840,109230
109270,109240,109240,108550
108860,109240,109240,108550
110350,109480,110470,109480
109930,110210,110240,109480
110740,112420,112420,110420
112740,112110,112780,112110
112400,112780,113140,111800
112220,111450,112700,111450
110510,110420,110710,110140
110150,111740,111740,109990
110800,110750,110900,110120
110780,112710,112710,110690
112200,112320,112400,111310
112360,113460,113630,111930
113480,113130,113970,112800
113260,113470,113900,112860
114270,113370,114500,113370
113690,111770,113740,111570
111780,111930,112190,111360
111830,110680,111820,110680
110780,110060,110820,108870
109650,110620,110630,109190
110270,111640,111830,110260
111260,112340,112740,111000
112130,110730,112620,109970
111800,110450,112370,110080
111950,111640,112700,110850
111930,109480,112040,109240
108950,108960,109200,107980
109420,107680,109710,107560
107580,107800,108110,106330
107670,106340,108200,106310
106570,106750,107340,106160
105220,106830,106850,104520
106240,111000,111070,105900
111140,111580,112490,110860
111740,110680,111850,110020
110430,108100,110730,107680
108300,108500,109080,107450
108360,108780,109570,107320
108440,109440,109440,109100
109790,109470,109470,109300
109520,110040,110040,109540
108920,109140,109540,108300
110270,110480,110750,108980
111230,113300,113300,110980
113970,113110,113840,113050
113010,113280,113340,112720
114260,113700,114590,113280
113640,112810,113640,112100
112890,115500,115720,112720
115070,114300,116120,114300
113820,112490,113690,112270
113310,113210,113300,112920
113590,112070,113920,112070
111810,112200,112650,111500
111770,109710,112230,109710
