Terakhir,Pembukaan,Tertinggi,Terendah
16695,16808,16817,1668
16863,16913,16937,16852
16928,16903,16947,16878
16866,16874,1692,16873
16904,16764,16946,1671
16827,16744,16805,16744
16834,16716,16843,16716
16689,16654,16738,16641
166,16731,16731,16542
16773,16725,16738,16725
16548,16586,16621,16512
16615,16477,16595,16477
16455,16565,16599,16438
16481,1647,16583,16257
16737,16861,16868,1662
16879,16728,16938,167
16748,16554,16771,16554
16549,1664,1664,16537
16626,16562,16621,16562
16598,16545,16667,16545
16586,16577,16638,16549
16591,1648,16567,16358
16449,16679,1671,16376
16665,16753,1676,16646
16695,17014,17028,1661
1697,16905,16985,16895
16958,16983,16992,16944
16956,17072,17072,16899
17166,17101,17223,1708
17082,171,17141,17059
1713,17042,1717,17042
1704,17012,17045,1684
17003,16943,17021,16864
16924,16971,1706,1685
16944,17163,17168,16916
17196,17149,17219,17145
17109,17252,17312,17084
17272,17196,1729,17177
17165,17398,17398,17163
17422,17464,17464,17452
17495,17503,17505,17494
17513,1735,1735,1735
17279,17258,17258,17258
17232,17306,17311,17225
1734,17218,1731,17218
17143,171,17138,17069
17133,17249,17249,17063
17295,1722,17277,1722
17242,17216,17282,17185
17303,17332,17349,17332
17303,17337,17341,17276
17254,17159,17296,17142
17132,17077,17265,17037
17141,16901,1718,16901
16822,16828,16831,16743
16741,17113,17113,16743
17141,17223,17251,17149
17175,17144,17245,17144
17105,17091,17144,1709
17077,1712,1712,1707
17109,17061,17162,17061
1712,17117,17167,17117
17005,17084,17085,16986
17083,17266,17285,17084
17251,1715,17283,1715
17228,17411,17411,1721
17433,17491,17491,17405
17515,17494,17507,1746
17447,17367,17444,17366
1736,175,175,17299
1758,17695,17695,17536
17688,17616,1771,17616
17632,17624,17642,17581
1763,17767,17767,17623
17735,1778,1778,17668
17786,17922,17922,17766
17941,17835,17948,17835
17773,17722,17799,17719
17727,17779,17793,17731
17805,1766,1791,17633
17711,17768,17822,17675
17776,17526,17802,17507
17506,17628,17642,17376
17638,17726,17727,17726
17621,17621,17621,17621
17755,17853,17853,17723
17677,17691,17713,17597
1769,1776,17785,1768
17684,17663,17664,17663
17677,17748,17748,17538
17698,1771,17745,1766
17691,17287,17675,17287
17306,17422,17423,17305
17318,1736,1736,17358
17287,17331,17335,17272
17375,16967,17382,16967
17026,16964,17124,16964
16908,16904,16933,16904
16929,16891,1698,16877
16846,16586,169,16462
16535,16554,1662,16507
16598,16672,16673,16652
16665,16599,1671,16592
16724,16749,16754,16639
16698,16658,16696,16622
16696,16599,16727,1658
16374,16384,16531,1635
16399,162,1639,162
16201,1614,16214,16116
16163,16178,16178,16114
16161,16002,16157,16002
16037,15938,16046,1592
15994,16128,16156,15912
16096,1622,16237,16073
16197,16158,16241,1605
16171,16128,16171,16101
16129,16102,16148,1603
16097,16108,16157,1609
16129,16047,16141,16032
1606,15893,16057,15851
15874,16,1615,15831
16037,16134,16176,1592
16105,16211,16275,161
16197,16229,16258,16131
16179,16134,16134,16134
1615,16149,16149,16141
1608,15837,16039,15833
1576,1574,15819,1574
15771,15717,1572,15698
15825,15839,15844,15761
15801,158,15869,15784
15704,15812,15837,15699
15891,1596,1596,15763
15912,15862,15897,15858
15916,15678,15941,15678
15649,15693,15747,15572
15752,15774,15795,15753
15793,15992,15998,15676
15886,15821,15821,15809
15784,15923,15938,1587
16089,16185,16192,1598
16213,16038,1624,16038
15972,15971,15983,15897
16035,15626,16004,15619
15497,15737,15737,15484
15775,1567,15716,1563
1574,15835,15835,15677
15875,15749,15873,1571
1566,15655,15693,156
15645,16032,16033,15655
16148,16183,16183,15986
16222,16298,16307,1622
16257,16226,16276,1615
1627,16243,163,16215
16184,16212,16264,16101
16181,16082,16224,16082
16127,15941,16128,15885
15955,1608,1608,1583
15901,15899,15939,15665
15866,16226,16272,15819
16328,16197,16397,16165
16152,16193,16227,16129
16122,1623,16279,1609
16205,156,163,15455
15626,15627,15726,15518
15634,15539,1569,15304
15486,15747,15825,15747
15688,15582,1568,15573
15573,1559,15694,15515
15481,15382,15382,15344
15763,15757,15911,15684
15884,15919,15941,15919
15916,15737,15908,15682
15745,15469,1579,15469
15362,15414,15414,15285
15568,15554,15583,15424
15606,1563,15631,15555
15836,15861,15896,15861
15951,15942,15944,15924
15937,15953,15953,15863
1604,16367,16367,1596
16386,16379,164,16326
16447,16357,16456,16294
16342,16512,16522,16313
16534,16592,16592,16483
16617,1665,16705,16617
16634,1663,16657,1653
1664,16545,16669,1654
16596,16583,16587,16583
16414,16413,16438,16269
1643,16344,16486,16344
16319,16424,16424,16251
16421,16417,16456,16409
16406,16421,16531,1632
16388,16532,16533,16381
16503,1652,1653,1637
16487,16508,16568,16412
16591,16733,16748,165
16795,166,16801,165
1659,16548,16597,16547
16595,1649,16617,16362
16425,16453,16464,16365
16285,16208,16332,16204
16123,16465,1647,1613
167,16776,16795,16387
16775,16704,16828,1662
16693,16606,167,1659
16522,16618,16645,16443
16579,16701,16701,1665
16848,16878,16908,16844
16855,1665,16929,16578
16623,16525,16651,16463
16423,1648,16494,16338
165,16578,166,16461
16467,16481,16523,1642
16669,16612,1668,16521
16555,166,16634,16413
16591,16463,16602,164
16425,16769,1681,16374
16937,16984,17017,16851
16992,17081,17081,16949
17109,16988,1706,16807
16981,16864,17024,16864
16833,1676,1684,16731
16714,17087,17087,1666
1703,17055,17095,16954
17088,1723,1723,17052
17211,16986,17246,16986
17099,17899,17904,1669
1787,17679,17894,17679
17736,17736,17756,17681
17751,17785,17807,17713
17849,1774,1786,1773
177,17587,17819,175
17571,17361,176,17336
17245,17336,17351,17188
17268,17184,17284,1707
17263,17236,1737,17236
17159,172,17249,1715
1723,1725,1733,17184
17233,17327,17344,17064
1739,17314,17497,17261
17293,1744,17515,17282
17464,1722,1748,17132
17228,1728,17383,17133
17379,17587,17613,17245
17568,17451,17611,17429
17471,17382,17511,1734
17378,17317,17477,1725
1731,17372,17399,17157
17318,1727,17341,17244
17263,1729,1729,1721
16998,1673,17062,16583
16642,16669,16682,16644
1678,16769,168,16699
16637,16528,16643,16528
16541,1663,16644,16535
16595,1654,16603,1654
16552,16437,16578,16421
16304,16389,16434,16324
16473,16452,16561,16452
16392,16348,16454,16338
1631,16199,1639,16199
16075,16143,16201,16078
16161,16225,16278,16186
16194,16108,16241,15978
16119,15966,16186,15945
15997,15689,16043,1566
15658,15494,15795,15479
15399,15593,15593,1525
15629,15849,15886,15613
15942,1599,1599,15926
16047,1612,16128,16058
16089,16088,161,16019
16119,16156,1635,16083
16156,15964,1617,15964
15944,15964,16034,15897
15956,15874,15959,1586
15746,15714,15928,15656
15843,16365,16395,15658
16599,16547,16718,1628
16642,17075,17082,16585
17128,17133,17207,17057
17098,1742,17523,17054
17409,17306,17419,172
17279,17221,17318,1703
17307,17489,17526,17187
1747,17448,17629,17416
17353,1747,17533,17345
17455,1714,17492,16999
17134,17113,17184,1704
17108,17108,17108,17108
16855,16901,16935,16753
16957,16912,17,16816
17022,16754,16798,16754
16783,17046,17046,16744
17247,1725,1736,1719
17198,17553,17553,1714
17738,17775,17775,17577
17817,17792,17831,17613
17778,1779,1779,1779
17875,1777,17895,1777
17589,17668,17668,17548
17909,1793,1793,17742
17984,17857,17857,17857
17903,17715,1797,17687
17553,1757,17612,17549
17642,17405,1766,17266
17287,17243,17414,17232
1711,17067,17201,16825
17242,17419,17419,1716
17462,1752,1752,1733
17467,17178,17355,17178
17227,1717,17236,17089
16996,1645,17068,1645
16515,16462,16578,16388
16351,16261,16474,16261
16119,16432,16438,16087
1646,16593,16593,1641
16517,1666,1666,16275
16755,16836,16935,16673
16818,16658,16833,16658
16673,16761,16788,16562
16813,16671,1691,16659
16597,1685,1685,16576
16696,16456,16768,16456
16345,1657,1665,16262
16519,16426,16547,16376
16403,16293,16447,15996
16147,1661,16781,15966
1656,16278,16608,16276
16204,16208,16394,16094
16155,1604,16338,1585
16163,165,165,165
16506,16538,16654,16537
15925,16464,16618,15624
16375,17373,17373,16363
17392,17732,17732,17309
18055,1808,1812,17828
18066,17788,18078,1776
17764,18147,18189,17818
18121,17685,18191,17685
17785,18163,18163,17758
18235,1843,1843,1809
18268,18178,18353,18081
18099,18524,18524,1806
18564,18581,18813,183
18544,18393,187,1835
18142,18689,18737,17928
18699,18863,19116,1864
18737,18286,18842,18286
1826,18258,18295,18141
18285,18306,18379,18114
18267,17872,18396,17831
17884,18179,18179,17867
17941,17685,18293,17685
17598,17484,17725,17073
17541,1833,18531,17531
18583,1909,19093,18246
18887,18686,1895,18584
18489,18237,18744,18237
18189,17865,18285,17855
17912,17848,17943,1782
17824,1769,17873,17616
17555,17349,17652,17305
17402,17606,17642,17238
17488,17951,18135,1733
17813,1744,17956,17413
174,17225,1779,17201
17102,16791,172,16781
16488,16475,16661,16426
16562,16605,16818,164
16634,16599,16723,16516
16419,16193,16606,16168
1619,1623,16318,1607
16283,16171,16349,16106
16134,16142,16206,16028
1615,16197,16225,1617
16166,16098,16185,16098
1612,161,16194,161
16013,15885,16065,15885
15868,1598,16016,15866
15967,15843,15965,15824
16009,16081,16088,15833
16021,15928,1605,15928
15898,15823,15922,15823
1589,15863,15928,15836
15852,1574,15856,15708
15619,15482,1565,1542
15488,155,15552,15431
15412,1527,15426,15266
15302,15291,15331,15227
15287,15137,15328,15103
15123,14904,1515,14903
14823,15022,15022,148
15023,15115,1514,14988
15099,15041,15122,15041
14997,14999,1505,14961
1496,15035,15035,14907
15005,15247,1525,14985
15201,15472,15472,15147
15529,15472,15585,15444
1546,15401,15475,154
15415,1536,15457,15352
15386,1523,15416,1523
15293,1526,15312,1522
15256,1525,15334,1515
15238,15172,15262,15131
1515,15281,1533,15113
15286,15437,15439,15264
15421,15361,15488,15344
15381,15442,15442,15313
15433,1545,15499,15372
15465,15429,15539,1542
15417,15347,15463,1525
1532,15413,15445,152
15424,15357,15506,15297
15359,15367,15411,15324
15363,15194,15385,15184
15228,15212,15212,15195
15266,15264,15275,15261
15232,15271,15271,15219
15153,15105,1513,1507
15088,1499,15133,14887
14922,14915,14915,14915
14956,14964,1497,14963
14798,14898,14918,1473
14904,14893,14949,14893
14934,15035,15113,14902
15066,14921,15027,14848
15011,1524,15241,14952
15166,15084,15169,15084
15029,15015,15128,15013
14912,14732,14948,14723
14809,15147,15207,1471
15149,1535,1539,15062
15401,15425,1547,15275
15567,15729,15766,15431
1556,15387,15687,15373
15308,15286,1536,15266
15167,15071,15128,15052
1503,15015,15063,1495
15086,15133,1518,15028
15032,15037,15083,15017
14983,1494,15053,1494
14945,14933,14995,1489
14923,14863,14973,14775
14853,14776,14875,14732
14717,14568,1476,14527
14549,1455,1462,1454
14529,14618,14672,14444
14674,1476,1476,14597
14734,14576,14755,14575
14585,14597,14627,14539
14577,14569,14623,1452
14518,14379,14576,14303
14322,14291,14391,14288
14281,14334,14365,1413
14389,14233,144,14207
14238,14187,14303,1412
1416,1416,1416,1416
14198,14132,14156,14132
14261,1436,1436,1436
14348,14377,14469,14375
14379,14322,14397,14322
14275,14304,14304,14304
14262,14335,14335,14308
14159,14064,14193,14064
1404,13877,13936,13877
1396,1398,14042,13943
13926,14133,14133,13855
14246,142,14277,142
14215,14137,14226,14049
14122,14295,14298,14038
14293,143,14357,14261
14269,14316,14326,14243
14341,14345,1445,14295
14282,14189,14298,14168
1416,14323,14323,14159
14372,14325,14405,14288
14307,14153,14344,14153
14093,14107,14157,14077
14087,14017,1411,1401
14153,14151,14153,14083
14134,13978,14138,13978
14005,13951,14087,13951
13882,13841,13918,13818
13847,13777,13847,1377
13747,13736,1382,13705
13736,13616,1376,13616
13646,13578,13656,13566
13599,1364,13688,13552
13619,13643,13645,13517
13648,13628,13665,13596
13634,13512,1367,135
13476,13458,13538,13438
13483,13548,136,1345
13523,13356,13558,13249
13315,1344,1344,1327
13396,13331,13429,13253
13338,1339,13459,13233
13407,1314,13466,13077
13184,1342,1342,13184
1333,13398,13417,13398
13323,13304,13315,13236
13445,13523,13523,13418
1341,13417,13456,13386
13465,13677,13677,1345
13702,13719,13762,1367
13681,13651,1371,13592
13604,1375,1376,13567
13869,13861,13925,13714
13857,13826,13855,1378
1384,13754,13845,13739
13737,1369,1374,13657
13685,13727,13772,13555
13714,13748,13765,13689
13734,13834,1384,13642
13785,14096,14109,13758
14226,14156,14239,14137
14211,14057,14207,14057
14056,14138,14138,14031
14131,14034,14122,14029
14052,13898,14067,13898
13824,13735,13842,13735
138,13884,13884,13737
13868,1388,13895,1385
13882,13858,139,13815
13855,13795,13867,13765
13786,13764,13775,13659
13704,13809,1385,13625
13855,1394,1394,13795
14036,14019,14076,13918
13973,13845,13992,13836
13843,13889,1392,13731
13921,13806,13942,13805
13825,14025,14038,1372
14083,14245,14311,1398
14153,1414,14284,141
14054,13851,14151,13851
13885,13876,13986,13833
13873,13868,13966,13823
1385,13667,13901,13628
1366,1364,13693,13526
13623,13721,13721,13721
13729,13778,13778,13778
13775,13694,13764,13645
13577,13577,13577,13577
13522,13507,1352,13445
13529,13495,13532,13477
13368,13369,13418,13313
13383,13565,13582,13295
13684,13637,13726,13553
13654,14079,14079,13601
14031,14007,14135,13973
13991,13952,14081,1384
14098,14052,14232,13829
14028,13905,14092,13871
13973,13907,1398,13782
13827,13686,13925,13686
13371,13514,13592,13275
13564,13568,13568,13555
13502,13603,13603,13507
13571,13402,13587,13368
13421,13279,13436,13259
13222,1341,13418,13211
1338,13412,13412,13283
13383,13336,13491,13331
13244,13267,13281,1319
13247,13442,13462,13175
13433,1336,13458,13342
13351,13668,13705,13285
13712,1358,13726,1358
13711,13792,13824,13647
13767,13728,13839,13713
13695,13564,1374,13551
13457,13469,13522,13436
13533,13467,13537,1344
13442,13335,13484,1325
13339,13479,13632,13257
13464,13391,1349,1339
13389,13129,13411,13129
13154,13183,13191,1312
13161,1309,132,1309
13078,13072,13152,12957
13085,13094,13125,1305
13066,12875,13086,12875
12967,12978,12979,12963
1296,12968,12974,12942
12943,12894,12942,12894
12902,12935,12945,12885
12724,12782,12898,12718
1279,12817,1282,12793
12756,12758,12796,12738
12719,12687,12752,12666
12667,12684,12698,12635
12697,12538,12724,12534
12451,12426,1247,12426
12445,1239,12496,1239
12489,12539,12564,12441
12556,12602,12602,12547
12573,12561,1258,12489
12492,124,12474,124
12515,12471,12525,12469
12463,12523,12543,12436
12483,12371,12494,1233
12371,12371,12379,1234
1236,12357,12419,12348
12354,12409,12433,1235
12395,12307,12407,12307
12318,1223,1234,12115
12269,12289,12289,12229
12272,12325,12328,1223
12338,12296,12376,12288
12297,1226,12316,1218
12266,12274,12274,1224
12245,1218,12254,1218
12149,12128,1216,12125
12148,12005,12155,1199
11975,12028,1208,1193
11962,12005,12065,1191
12007,12058,12096,11998
12034,11954,1211,11953
11972,11943,11995,119
11937,11863,1203,11863
11852,11838,11905,118
11834,11818,11918,11747
11817,11682,11831,11658
11684,11638,11692,11587
11604,11598,11598,11598
1158,1174,11742,11627
1183,11926,11926,11822
11877,11937,11986,1188
11955,11944,1196,11944
11916,11907,11945,11841
11915,11832,11916,11815
11817,11822,11822,118
1188,12009,1201,11867
12081,12132,12132,12084
12068,1212,12138,12024
12133,12052,12174,12052
11985,12062,12062,1204
12096,11992,1213,1195
11958,12033,12033,11893
11986,11858,11987,11853
11948,12073,12118,11905
12074,12014,12116,12008
12063,12417,12424,12042
12455,12442,12462,12367
1242,12394,1245,12285
12382,12545,1262,1238
12558,12467,12569,12437
12455,12364,12481,12307
12341,12402,12451,12269
12399,12395,12428,12321
12397,12574,12648,1232
12572,12477,12615,12429
12475,12339,12511,12339
12293,1232,12376,12285
12332,12226,1236,12224
12233,12302,12327,12177
12289,12195,12296,1218
12208,12328,12335,12151
12285,1237,12382,1222
1244,12415,12521,12341
12393,12204,12447,1211
12162,12076,12204,11969
12083,12237,12242,1201
12206,12249,12262,1213
12248,1217,12282,12093
12122,12104,12148,12011
12119,12117,12185,12054
12133,12133,12133,12133
11978,11956,12,11921
11938,1184,11918,1184
11757,11824,11824,1177
11878,11795,11918,11794
11926,12241,12268,11912
12143,12141,12168,12082
12277,12333,12359,12252
12274,12362,12462,12175
12288,12353,124,12287
12427,12306,12465,12271
12199,12042,12335,12015
12004,1202,12038,11892
121,1205,12108,11946
11969,11759,12106,11759
11746,11675,11772,11592
11686,1181,11918,11683
11827,11786,11875,11773
11801,117,11813,117
11684,11668,11712,1164
11713,11662,11739,11611
11617,11528,11707,11486
11535,11601,11601,11514
11531,11395,11546,11391
11423,1144,1144,11336
11482,11426,115,11384
11386,11364,11458,1136
11352,11339,11371,1124
11363,11596,116,11304
11597,11575,11598,1151
1159,11512,11606,11512
11528,11555,1157,1145
11616,11685,1169,11546
11611,11507,11648,11505
11522,11464,11523,1144
11523,11358,1153,11326
11351,11308,11385,11227
11329,11223,11333,11199
11251,11129,11277,11113
11133,11031,11187,1102
11045,11097,11129,11011
11103,11107,11107,11094
11042,10984,10984,10923
10927,10924,10924,10855
10886,10924,10924,10855
11035,10948,11047,10948
10993,11021,11024,10948
11074,11242,11242,11042
11274,11211,11278,11211
1124,11278,11314,1118
11222,11145,1127,11145
11051,11042,11071,11014
11015,11174,11174,10999
1108,11075,1109,11012
11078,11271,11271,11069
1122,11232,1124,11131
11236,11346,11363,11193
11348,11313,11397,1128
11326,11347,1139,11286
11427,11337,1145,11337
11369,11177,11374,11157
11178,11193,11219,11136
11183,11068,11182,11068
11078,11006,11082,10887
10965,11062,11063,10919
11027,11164,11183,11026
11126,11234,11274,111
11213,11073,11262,10997
1118,11045,11237,11008
11195,11164,1127,11085
11193,10948,11204,10924
10895,10896,1092,10798
10942,10768,10971,10756
10758,1078,10811,10633
10767,10634,1082,10631
10657,10675,10734,10616
10522,10683,10685,10452
10624,111,11107,1059
11114,11158,11249,11086
11174,11068,11185,11002
11043,1081,11073,10768
1083,1085,10908,10745
10836,10878,10957,10732
10844,10944,10944,1091
10979,10947,10947,1093
10952,11004,11004,10954
10892,10914,10954,1083
11027,11048,11075,10898
11123,1133,1133,11098
11397,11311,11384,11305
11301,11328,11334,11272
11426,1137,11459,11328
11364,11281,11364,1121
11289,1155,11572,11272
11507,1143,11612,1143
11382,11249,11369,11227
11331,11321,1133,11292
11359,11207,11392,11207
11181,1122,11265,1115
11177,10971,11223,10971
